flute2TestX_1,flute2TestX_2,flute2TestX_3,flute2TestX_4,flute2TestX_5,flute2TestX_6
-0.00328055507514179,-0.00371831620531772,0.000297376637326019,18.0292468436815,10.0535284182452,0.10790621614979
-0.00350991290109841,-0.0040328110431401,0.000146107838901158,18.1865690764788,10.2225875832897,0.108916808041297
-0.00430917577693157,-0.0047723138935521,-8.00702434408468e-05,18.4110214870318,10.3878147602215,0.109289472127819
-0.00287286886588185,-0.00298300096435524,0.000859586237013026,18.6464354518822,10.5686879992357,0.108420904674391
-0.00415111127284634,-0.00459329597248884,-6.07128885815889e-05,18.7277304242216,10.6270663261128,0.110964815000133
-0.00282747685237845,-0.00294146552312488,0.000950474327183381,18.9528320131037,10.8090088313578,0.108802429647152
-0.00344499517980246,-0.00361627134983719,0.000600983138403329,19.1546240609709,10.96310409353,0.108617499136
-0.00324037451036591,-0.00356432233732325,0.000363787322514769,18.9747263371958,10.8960336340517,0.107582151614823
-0.00986208230198019,-0.0117564247233547,-0.00356946618375073,17.4706262421738,9.50263482818879,0.108895602795571
-0.00412752096157083,-0.00470712488683253,-8.33003498523751e-05,18.9710525460971,10.9544403726907,0.108744548626747
-0.0031992697610127,-0.00352370775890293,0.000510648939652995,19.0128718626096,11.0148105061656,0.108610568004073
-0.00329706534154252,-0.00388853394492906,0.000635131261006668,19.2889561462187,11.2036172111416,0.109240151442754
-0.0036144593660152,-0.00372674873530591,0.000456463587727927,19.3447317893148,11.3013561751647,0.115875709684463
-0.0033091905273313,-0.0036745089830169,0.000534671532846707,19.5292212079291,11.4424494693922,0.114780348399072
-0.00352331288064515,-0.00403845681511161,0.00069680292189924,19.5669774080425,11.5024408956731,0.11414217877984
-0.00307156534118044,-0.00329919179147585,0.000714971187388857,19.8863000559424,11.7178781956529,0.114892908959421
-0.00325145611203314,-0.00351228772137223,0.000602446177279664,20.0965811944439,11.8879537090503,0.110654225111962
-0.00282686525067895,-0.0031581408678801,0.000795931271977897,20.185354821834,11.9489468163022,0.116049908335342
-0.00387253592028381,-0.00446787639846818,0.000152685905699251,20.3504133773065,12.0503212783575,0.114456862726644
-0.00735881041230545,-0.00852760535177938,-0.00263973332119779,17.4601976745245,9.58279651406211,0.107610990261214
-0.00328501723463662,-0.00365430684019538,0.000567915382026867,20.3626195056069,12.115044796413,0.117060634998586
-0.00392586426491993,-0.00454756186317324,6.63982896652224e-05,20.5057328648107,12.2202796624818,0.120340875181949
-0.00221814627048899,-0.00223843408279719,0.00113442153363494,20.6266483597425,12.319716479869,0.116658749175889
-0.00303299588233958,-0.00348108833632865,0.00062849603021134,20.7777527083285,12.4439097163137,0.11946019519075
-0.00304270647146308,-0.00355910002592406,0.000817913067998349,20.8830784998613,12.5122521091721,0.122626643562417
-0.00266682134570766,-0.00251989900368499,0.0011826122560393,21.0945578772577,12.6773393885628,0.122999681543149
-0.00385683813162325,-0.0044241824714604,0.000345790694501319,21.3113324600901,12.8297574248419,0.123079456042203
-0.00279227242125949,-0.00306808257064356,0.000914263359959255,21.4332937098564,12.9312420304227,0.120279972343016
-0.00325716988942108,-0.00376057914056851,0.000515772619551226,21.6193840740893,13.074904386312,0.123363832371281
0.00807712331201138,0.0112949715707178,0.00747378287135751,19.4188574671286,11.0393056369936,0.118670962153515
-0.00334607437547397,-0.00372123047859515,0.000208140522326735,19.7337564564251,11.4030777995249,0.122500905965747
-0.00339411450118743,-0.00380702851652436,0.000556289769946161,19.7607704809557,11.4748820362213,0.123917536846684
-0.00358405333696167,-0.00380785540966505,1.8468376533539e-05,19.9373471120484,11.6385915368392,0.127093856724945
-0.00258312719167097,-0.0026769420356829,0.00103454118755719,19.9560040005075,11.7271592455668,0.130429948079483
-0.003874706708339,-0.00440015400643205,0.000292494451238851,20.1255669565612,11.8882845359424,0.134593640440278
-0.0022471892793675,-0.00246556867225184,0.00124855383890037,20.1888437919341,11.9711409621732,0.141245339643856
-0.00343416150757324,-0.00370656164172476,0.000496664340164799,20.2219176101085,12.0526810909783,0.146846151754398
-0.00275229116620587,-0.0031610479082627,0.000984236051307614,20.0483563567965,12.02052191905,0.152905964737344
-0.00324832707022231,-0.00330177027210576,0.000646470774663825,19.9571907683252,12.0085875809299,0.153545927468651
-0.00241087926307311,-0.00242882737777454,0.00114358944196611,19.5912819125352,11.8535147086768,0.153861740247758
-0.009529418990296,-0.011252503332469,-0.00373408490175473,19.6669947044453,11.2541606136292,0.119465171718822
-0.00290165305028218,-0.00291156771690039,0.00101186851934315,19.6129787120929,11.9172278192277,0.164985823208138
-0.00339417227462382,-0.00377925351606401,0.000582149178485463,19.5350853137497,11.894251400283,0.169373596873194
-0.0039776414252681,-0.004633122735466,-9.66216339238404e-05,19.5962974027275,11.9736276605429,0.174270451359178
-0.00196330663511424,-0.00180808227905706,0.00163345772276326,19.6587999044325,12.0540828433603,0.179566055338127
-0.00321230197580223,-0.00343378854043813,0.000718752134494808,19.753042503199,12.1549884247769,0.18544849207903
-0.00365987844021034,-0.0040152655421248,0.000480101982744901,19.7384117098045,12.2096566413987,0.192186505497506
-0.00323134267186418,-0.00342230591278369,0.000748579183212515,19.8481136744508,12.3004683640571,0.198110386535026
-0.00330570261891649,-0.00328965134223453,0.00078601180856828,19.7178948973691,12.2543069317298,0.207062552635527
-0.00257976813284965,-0.00237960043019377,0.00110681474325089,19.7940428735486,12.3192513170126,0.214835696968585
-0.00295115177109604,-0.00305035777645014,0.000781106484669665,19.6408697547783,12.2532742086277,0.219465601926376
-0.0071820829791089,-0.00871501307726971,-0.00279892594502435,19.8199979931153,11.3612027185855,0.119968921160089
-0.00334663912486375,-0.00354224064422285,0.000461981824234055,19.5452901328299,12.2434934542618,0.225049210453113
-0.0032235305930571,-0.00330706246405784,0.000810088451953874,19.4481341886428,12.2431982638223,0.232632312804074
-0.00314537527392258,-0.00341036796932065,0.000847110116873629,19.5704800812637,12.3655630387144,0.240073616691013
-0.00387549180440238,-0.00402167823539899,0.000360679409789034,19.7497311697748,12.5233469614371,0.249320407426525
