Var1_1,Var1_2,Var1_3,Var1_4,Var1_5
-64470.8033145279,-12523.6747030029,-1845.43938518632,-263.208310861483,78.47488851
-64467.1125317414,-12503.4938968834,-1832.07876622795,-251.399339825105,79.43003091
-64458.4122426971,-12461.778894466,-1800.07328633605,-224.790842712914,80.35206101
-64441.8116835773,-12386.5296137361,-1746.22687894633,-182.716927371492,81.24060921
-64434.5799004477,-12362.9843160773,-1726.31233883078,-177.099726886116,82.09540971
-64428.1214497121,-12320.7854700255,-1700.71077208986,-146.72698836927,82.91629497
-64412.7781508561,-12244.4048701816,-1649.68154874513,-95.0091836509339,83.70319044
-64410.1255696881,-12225.9782719093,-1642.59221356906,-86.9589369223075,84.45610931
-64402.9120761556,-12184.3908752862,-1617.08603718718,-58.6180421482862,85.17514756
-64397.8219662702,-12157.7565153757,-1605.06682650813,-48.4194653742316,85.86047909
-64383.7680522192,-12088.1161741631,-1561.09358012893,-4.35568693121293,86.51235104
-64380.6731474907,-12055.2383817492,-1549.05803977533,21.8111302741541,87.13107922
-64370.3061226207,-12005.9863135436,-1516.65190156501,52.8675528079053,87.71704374
-64352.8317435594,-11920.7812176455,-1471.28997222358,93.4365749950425,88.27068479
-64343.8950763757,-11892.6705866288,-1450.86930234251,100.99053151614,88.79249847
-64346.903025616,-11884.3048062371,-1454.30310856507,114.730774930477,89.2830329
-64329.6025147709,-11799.0926081388,-1407.86924188705,162.863192430543,89.74288435
-64328.3341463951,-11790.7929317136,-1407.83661165566,162.562368697996,90.17269359
-64312.641881042,-11729.1882153332,-1369.75766135725,188.280576289714,90.57314227
-64302.3452720407,-11660.859437828,-1345.04508447273,226.676845557994,90.94494956
-64277.1547804553,-11574.0442704961,-1287.71320915232,262.664912682905,91.2888688
-64280.3845600351,-11574.0360249548,-1295.76841857916,266.147486519706,91.60568433
-64268.2546979189,-11526.2453370176,-1273.6872383924,280.774649956695,91.89620842
-64263.0350193141,-11503.83100962,-1263.96723095561,286.547588229816,92.16127833
-64357.3002592468,-12195.6293689724,-1467.70693813849,-186.703916762851,92.40175351
-64340.539790116,-12110.7132732414,-1431.77955713053,-136.64896073844,92.61851282
-64335.7439892276,-12089.738507609,-1426.18943488646,-135.220754275582,92.81245198
-64335.513525034,-12079.9086851719,-1427.9311674888,-130.362695485299,92.98448102
-64316.9828591231,-12009.9032968918,-1380.75937575546,-97.8848586357743,93.13552193
-64303.4046989387,-11946.7131106426,-1344.63939167033,-60.5401572416998,93.26650631
-64283.3572384593,-11880.7778189237,-1301.08572806962,-33.4149768471282,93.37837323
-64270.846117922,-11823.2670826388,-1271.24999968443,-1.26243006600184,93.47206707
-64251.0181692298,-11748.7805903287,-1227.26636001001,31.1925175621432,93.54853556
-64239.5657659664,-11703.3516029323,-1206.41748336087,50.0223933538039,93.60872787
-64217.4213302844,-11629.8561264423,-1163.86478091162,78.2049516015266,93.65359272
-64204.9737019772,-11565.1955940858,-1138.59183970605,112.660649512018,93.68407674
-64178.0924856223,-11499.9612574903,-1093.51616959258,121.616171755797,93.70112274
-64172.9725074244,-11474.4465061117,-1087.19524760419,130.899784560131,93.70566818
-64156.0091190246,-11409.3275415119,-1053.27302712357,164.36173285085,93.70566818
-64137.8431999874,-11347.685750902,-1025.41474929877,187.558349079136,93.70566818
-64117.4496954819,-11281.7160519823,-990.285056126687,209.868343767845,93.70566818
-64105.629256375,-11270.2893736301,-980.018299554389,195.447853299584,93.70566818
-64086.1015138951,-11204.8705883472,-947.684458520118,224.630569194298,93.70566818
-64073.1882645243,-11162.5271320711,-931.919028603658,231.483177234283,93.70566818
-64046.9481109925,-11084.2166747118,-889.700807005411,262.412049114147,93.70566818
-64025.9415208458,-11037.859906912,-866.552709419297,264.225832444649,93.70566818
-64009.7714049383,-10986.4452990776,-844.049535527927,285.434201265397,93.70566818
-63991.1274756287,-10920.3534144682,-819.335048409503,307.688523881795,93.70566818
-63970.132538068,-10860.2593279213,-786.169324481731,334.281528093537,93.70566818
-63952.6179121494,-10819.889260575,-770.048330611563,337.123507586304,93.70566818
-63929.0813549761,-10753.4297420834,-738.733056025978,359.333195839632,93.70566818
-63910.7688779281,-10698.8705254275,-719.424633398775,373.896950302243,93.70566818
-63888.9867878527,-10640.9407223612,-692.116461270048,392.803003495006,93.70566818
-63858.9724777761,-10550.3923387495,-658.933487901687,421.595883470507,93.70566818
-63818.0594115623,-10451.8764441178,-612.732155889858,447.004718357155,93.70566818
-63798.4787713313,-10421.1323689716,-594.247852000661,442.970836909292,93.70566818
-63762.2234176084,-11035.6717998283,-512.023910752515,54.370181742157,93.70566818
-63702.1052182712,-10870.2166807667,-483.535749503749,101.083712120983,93.70566818
-63671.6204530415,-10793.655158153,-449.178441398453,130.747733833594,93.70566818
-63648.9735856892,-10733.1412014057,-430.428761559484,147.553436141985,93.70566818
-63616.6271927136,-10639.757683884,-393.133205986727,182.792364288899,93.70566818
-63582.9761363628,-10544.9028254535,-358.79713069312,219.384999370924,93.70566818
-63550.1866416131,-10469.3253227907,-333.896837604134,231.280307925851,93.70566818
-63513.652240931,-10377.39019044,-300.584359894769,261.907180825739,93.70566818
-63472.0475191508,-10298.5513526311,-265.785397486422,271.10110153565,93.70566818
-63447.6692926323,-10241.2169566093,-245.829214752519,286.705625240326,93.70566818
-63412.0651951136,-10151.9351367782,-214.044251291363,318.052336070249,93.70566818
-63368.8614296476,-10063.5304635283,-184.09048969632,334.931177268555,93.70566818
-63340.6594297266,-9991.22668392731,-160.465268212342,356.602468873857,93.70566818
-63324.9976429608,-9940.63333001443,-148.798098458598,378.318600332784,93.70566818
-63279.6385312171,-9885.93364162236,-121.990407196691,367.808151155745,93.70566818
-63240.1345426415,-9797.55932402122,-93.4616981689881,390.678686477738,93.70566818
-63163.5014119028,-9658.3895524069,-40.8462474685521,413.310828450867,93.70566818
-63136.0137820532,-9587.62744578129,-21.2012873401878,440.513266934622,93.70566818
-63084.0933267422,-9492.07014622805,12.4477425333409,455.902168630864,93.70566818
-63053.4839060635,-9435.04124816818,24.5197327737977,458.803983067806,93.70566818
-62992.0859443839,-9302.19629566854,68.1336925256453,496.678268028327,93.70566818
-62947.4703703732,-9231.47639495525,84.5728604057172,492.174540370844,93.70566818
-62936.1956115131,-9181.06002030602,93.0540148524241,516.680726290701,93.70566818
-62851.7885363075,-9049.97960979604,137.416160789139,527.686748823229,93.70566818
-62795.6093520361,-8926.63417622419,168.835487167941,562.871705677416,93.70566818
-62769.9331768801,-8904.55210560164,176.770078821367,549.251712683522,93.70566818
-62687.4510328779,-8765.78970652609,216.123504620474,567.562811500262,93.70566818
-62671.4619847488,-8763.89026539432,224.124565513537,557.967042514057,93.70566818
-62649.1419312204,-8721.30155151072,237.116714947826,571.008667164566,93.70566818
-62580.9590710927,-8633.29150794402,271.752304310793,573.851180485195,93.74018966
-62524.496834564,-8572.40514959684,297.628723303776,569.069506757876,93.93261436
-62457.511330505,-8460.961013564,330.198527044709,586.963575408169,94.13621951
-63284.1006495093,-10500.1986458476,-5.2354800981582,-52.0965340746495,94.3509501
-63148.701752369,-10213.7909219388,112.237601044716,65.1385569994144,94.57673474
-63048.1465125764,-10030.1497173752,194.585261747281,123.296513705081,94.8134861
-62993.2544051795,-9925.06288310037,230.346826268219,148.85376338268,95.06110142
-62895.0031402883,-9745.32261787153,297.13547610801,198.564836573162,95.31946299
-62838.6923161775,-9673.33765944395,334.127527791173,203.545603213379,95.58843867
-62778.8556758804,-9588.42627311579,365.476031876555,214.290828179205,95.86788239
-62660.8011767309,-9370.33379854277,436.685930271235,274.935649096892,96.15763466
-62555.2577707247,-9194.11478802488,502.232297928637,321.819138921953,96.45752308
-62469.6616846726,-9083.17845139524,540.772473621758,329.789473353502,96.76736287
-62341.4086590727,-8882.56803854502,606.519785802593,370.292754504809,97.08695738
-62243.6833803673,-8713.95814332874,651.146896115659,412.03751474939,97.41609862
-62110.9658847413,-8491.59513224184,707.686282458917,463.532047457816,97.75456776
-62024.5100761528,-8330.69374813995,745.247897714371,507.37251515549,98.10213572
-61916.5269265584,-8169.81152664107,781.201328349377,532.354678592782,98.45856362
-61845.0001486885,-8105.69676772145,808.501454805868,524.015419880544,98.82360334
-61668.3931426264,-7874.84168801407,868.828728342668,560.479116180158,99.19699805
-61542.9189424442,-7698.30323230448,913.872500825201,595.824673736496,99.57848272
-61329.6911698172,-7395.55426823526,974.863504925697,645.873612600197,99.96778466
-61207.1882429432,-7229.92208586086,1008.89763661686,670.192816086905,100.364624
-61119.1893058368,-7104.16482411819,1034.2693688783,698.048834307165,100.7687143
-60955.7453767779,-6887.97437784817,1069.06009181085,720.33320822238,101.1797629
-60913.0483338281,-6857.00520243954,1085.99270002336,720.265207849017,101.5974715
-60869.9213427291,-6817.45392600849,1095.88680593288,713.706686633624,102.0215369
-60785.3833625879,-6767.88868539769,1122.77985216883,694.234065115175,102.4516511
-60582.5477416837,-6505.70628037559,1164.93626860708,730.971299864166,102.887502
-60394.9132662672,-6274.10584179825,1196.37248694433,754.141559449962,103.328774
-60219.8238133645,-6066.80121647794,1120.03803426325,773.629907948085,103.7751482
-60061.739136184,-5908.77301002564,1262.32809326241,793.315473181325,104.2263032
-59767.6260891847,-5546.27279910073,1307.95526417023,848.002097393271,104.6819154
-59548.5150603184,-5295.38271228336,1337.17186092986,878.304354963335,105.1416593
-59563.7687477638,-5297.52952274841,1330.90321280638,876.029436489501,105.6052085
-59736.3670639501,-7257.6637768361,1734.67099090693,98.19590895209,106.0722354
-59678.1878546717,-7060.4489373637,1649.0029808992,152.753882748941,106.5424124
-59598.3896425549,-6919.37363248611,1655.30150474204,185.435988565233,107.0154117
-59464.1698603589,-6807.7387877201,1676.36911839169,191.750102517552,107.4909062
-59102.0909208735,-6364.50424157659,1739.68815721449,290.366421282076,107.9685697
-58961.9619769324,-6253.71519923578,1758.33328630781,285.027898042126,108.4480774
-58813.2158887554,-6111.39415821253,1787.19253115657,310.233175196342,108.9291061
-58561.2674146681,-5827.45540559964,1811.70778140227,354.921731244052,109.4113349
-58198.3561557052,-5499.55399807938,1855.82234665088,382.605316715649,109.8944454
-58189.0862661982,-5495.60615523514,1863.15751096124,388.960721851641,110.3781221
-57955.3712321515,-5355.30444191247,1891.53317366168,365.032353416941,110.8620528
-57511.8255502964,-4887.15286140966,1924.56847559028,445.391571191734,111.3459291
-57283.4782913544,-4710.18094096554,1952.18843336324,465.698761932864,111.8294463
-57050.6065970381,-4568.00611929787,1982.74620434411,463.208412189424,112.3123042
-56883.3790712532,-4443.21323939395,1996.43144051885,465.78434177247,112.7942074
-56475.8405598146,-4031.99196633317,2009.51900297904,524.992336403052,113.2748654
-55891.1401618709,-3432.63276055741,2017.40942997889,614.17698784795,113.7539929
-55500.3060058988,-3107.96370334216,2027.97505145025,643.089276173895,114.2313103
-55121.0033403984,-2812.14017637181,2047.58926931938,671.018599288487,114.7065438
-54892.5772802659,-2611.93122405171,2042.98606880518,680.211982703655,115.179426
-54385.03986311,-2154.03898996002,2029.40140170978,734.075657609717,115.6496958
-54163.266596817,-1921.49334847713,2025.25234975823,773.413545258699,116.1170987
-53656.0643759211,-1496.42816025607,2016.36508453898,818.090297555108,116.5813874
-53367.1093824649,-1267.24173403239,2007.4320274165,825.292883548159,117.0423215
-52758.5798219046,-737.674517907245,1986.78259224106,888.569466722348,117.4996682
-52481.4237220642,-481.796204582787,1962.78039533666,905.364574826982,117.9532024
-52194.4141898107,-237.299705132883,1944.81650233556,927.856088196377,118.4027067
-51592.5908409854,214.505627552093,1926.80314653227,967.913953039552,118.8479717
-50937.2188061723,679.392903390872,1914.52779494993,1008.47370192893,119.2887964
-50430.2161833205,1104.23975648264,1874.97969119259,1035.93729732854,119.724988
-49670.2416970865,1662.54112266943,1833.26464231833,1081.51049786507,120.1563624
-49017.3411562374,2148.02576145858,1786.23252938756,1120.59659714076,120.5827442
-49279.2257146077,-588.982368534411,2953.48223512955,496.7232300561,121.0039667
-47879.846157483,533.643148832495,2603.30014147966,656.388867570067,121.4198724
-47092.8878837314,1095.39709566905,2548.88214036412,705.369174397206,121.8303128
-46713.1812953416,1280.4110910479,2528.89256235503,709.802356031336,122.2351485
-45786.3340961959,1884.86399503649,2483.12180563041,771.198726385038,122.6342497
-45294.6275481001,2238.40442409991,2435.82669823648,796.656311018434,123.0274957
-44460.7495604736,2703.83953970053,2395.46057457845,832.7916541466,123.4147755
-43668.8751778852,3300.89227826309,2309.57874803627,888.104427310916,123.7959876
-42594.4700777964,3881.91185284362,2262.40266260338,921.924331986944,124.1710401
-42014.2379984263,4265.80938469106,2215.03000274615,948.899674073248,124.5398507
-41319.5214152914,4636.25638598098,2177.2217514528,961.920169585477,124.9023469
-41078.7045609491,4533.51102647576,2234.17682821322,907.473146048573,125.2584659
-39864.2236201122,5293.95600204923,2127.14853945496,972.04260753655,125.6081548
-39081.7746285421,5614.26003978062,2108.58382667753,971.541730053169,125.9513701
-38457.4248524581,5944.45823130387,2057.68819753985,978.400817349945,126.2880785
-38436.9390212205,5753.26341159112,2139.28570768785,937.265794425521,126.6182561
-37996.0357907505,5727.01203107138,2193.28160355673,903.633788947469,126.941889
-37477.4872832087,6006.06570753712,2162.53039589655,918.445728964647,127.2589728
-36788.6810356032,6251.6911792267,2150.90570576109,906.807388691826,127.5695129
-36511.2872458851,6355.48259661879,2157.88987443217,910.973805034704,127.8735244
-35493.4014292842,6776.80014162482,2112.73551394015,916.892894145671,128.1710319
-34929.1801364892,6878.75145463541,2122.58947309993,878.999088485648,128.4620693
-33595.0986923935,7535.01883091476,2034.04054420019,926.427466783021,128.7466804
-32707.171617759,7812.64142869141,2019.36999709395,910.866059678714,129.024918
-31185.4455394677,8648.8858312516,1867.99240361895,978.034048476015,129.2968443
-30277.4228253154,9180.0717151652,1502.31922980715,992.605762608841,129.5625308
-29602.707399632,9436.06961090282,1709.55534797137,1016.50736422723,129.8220578
-28161.9583263825,10118.0286276106,1597.76399703676,1055.75573338329,130.0755148
-26748.08713517,10875.82336414,1446.58409492875,1118.78490720325,130.3230002
-25075.7499892745,11809.4895182302,1228.49685990886,1188.02091723965,130.5646208
-24079.3169322884,11982.6552646554,1226.32846550838,1167.68958541522,130.8004924
-22693.9037589597,12683.7876342546,1078.40119796563,1221.67274806018,131.030739
-13552.7537619502,2787.15453904045,4550.33767030582,-946.114112735551,131.2554931
5242.30688863285,4398.95033430432,4739.56966174015,-1101.95149685951,131.474895
24158.0583914074,5237.96200177348,4940.94048624375,-1376.20873771169,131.6890935
42968.2000783119,5179.87532656481,5310.79143422739,-1754.5989764824,131.8982448
66411.2578224692,5500.70590808334,5476.61591534936,-2025.49332780149,132.1025129
93776.3319395336,5613.6216249469,5478.10351845587,-2202.77377208326,132.3020694
120112.738635619,5188.57815472957,5793.01484056402,-2498.76916053624,132.4970931
149392.152602648,4465.4789029468,5984.04578936343,-2727.58505116699,132.6877699
184130.470989192,3816.82919938302,5989.2205165411,-2857.52991836272,132.8742926
218057.160604066,2793.97461345571,6061.61094392915,-2987.05142642509,133.0568608
255263.596267099,1800.89479266423,5988.87857005891,-3035.38622506249,133.2356806
292759.927016679,615.027767063366,5884.59253240508,-3107.26355356453,133.4109642
333810.658061451,-846.480844489826,5764.45937281621,-3111.37410640188,133.5829302
377267.727736051,-2222.15095869746,5479.43747312788,-3018.35391295652,133.7518028
422504.028161705,-3580.33021718336,5115.71424949894,-2842.50337711904,133.9178121
466813.411415104,-5425.79668926704,4877.66921840182,-2749.15773033779,134.0811934
522695.728343797,-6941.94503050802,4177.78929775106,-2383.95369865432,134.2421873
574895.854638605,-8299.31505954905,3424.88983656937,-2054.76701625051,134.4010394
625809.57539528,-10853.0672765237,3140.3294805157,-1844.56959203962,134.5579999
682632.701363632,-12779.4525076952,2396.77116650642,-1438.88691353693,134.7133235
741682.585269103,-15129.5023860118,1435.50234800552,-932.6390685255,134.8672693
784947.3810302,-18288.29987094,1759.6559957322,-957.047275569292,135.0201002
850791.891153082,-20627.5736700458,792.331296916016,-355.331374636403,135.172083
916867.292552689,-23001.3485380233,-227.823163949052,239.233329096321,135.3234878
970948.396640949,-26522.289825935,-453.330770256093,521.544708791367,135.4745881
1042568.71526115,-28904.8630417174,-1730.26283630171,1268.7362959877,135.6256605
1104786.03878616,-31963.0698250583,-2446.0691766627,1781.82203109691,135.776984
1121030.18182075,-36334.7520208508,-1134.53392514511,1349.39818328274,135.9288403
1169759.52147038,-39427.0504234766,-1464.30846275032,1589.08014305523,136.0815132
1229794.06908958,-42517.9771879752,-2162.17986159242,2093.42850797328,136.2352886
1285570.90449312,-45627.2974965937,-2605.14198771776,2474.14634364611,136.390454
1351465.10366748,-48795.2064772371,-4040.15692118659,3337.09367964975,136.5472984
-1826.44490300427,9138.22982572471,4186.07812726954,-514.905574538642,136.7061117
2755.15474770085,10701.9197526231,3615.79356551534,-366.190649579233,136.8671851
5753.29654959944,12161.1681646712,3195.55879958267,-214.452317521873,137.0308101
8869.45992144239,13417.2904369336,2861.79124254924,-66.9607936085237,137.1972787
13471.4627457104,15077.2872903829,2394.15928041332,56.6952525140765,137.3668831
15280.0691107544,15957.7793707461,2106.88977092236,145.724053448579,137.5399153
20551.4332022512,18019.3782247315,1475.50148873252,313.4563104365,137.7166668
22463.525172108,18728.094509533,1284.45715183179,410.838521325568,137.8974285
24572.3848120439,19362.7596501901,1091.96648870842,449.222385717116,138.0824903
27525.1640991962,20362.81360843,206.293452344513,473.075822701722,138.272141
30057.1487892513,21249.3068632275,442.043723151713,512.687319214462,138.4666678
32928.2455615505,21863.7580673433,281.942067507449,521.64392498635,138.6663564
36761.3296642325,22856.8633132138,-20.2688451129475,590.928717020324,138.8714903
38959.637126627,23654.2975777979,-289.602904919303,644.233505480733,139.082351
42762.6818820479,24347.1626538848,-472.130871747892,685.958495675779,139.2992173
43687.1864881437,24278.1085774785,-414.045680002552,657.243470609331,139.5223654
47402.0128171181,24984.4757713706,-644.988441635325,652.518879344588,139.7520686
49092.6684798676,25037.5911037731,-620.865695838592,653.504337812355,139.9885969
52338.9174755818,25709.9867378899,-824.027487744754,701.97949726742,140.2322168
53036.2942182258,25796.3859185218,-824.211645071927,711.443016044799,140.4831912
54223.1338668201,26029.6288382445,-899.823162099027,725.259612380346,140.741779
52785.0479417421,25517.6542183195,-715.923186304721,648.943419123737,141.008235
54993.5013065289,26240.6558838629,-972.214092570968,696.803782316197,141.2828095
56415.5994684142,26430.2859395728,-1013.31739833734,681.711284484729,141.5657483
60728.5983360134,27429.1000331028,-1797.48807955172,715.834794561123,141.8572923
59747.7013590854,26721.7563950922,-1055.30676334691,706.773751199268,142.1576774
61222.5958724359,26932.0393560195,-1090.47508613077,734.429884832987,142.467134
61296.4971166794,26384.4601021424,-853.467752389152,640.026122708141,142.7858874
63570.6112678092,26742.8808919554,-991.738883958306,619.985490214615,143.1141568
62369.7486710932,25991.7932002544,-715.92069677393,491.90037723062,143.4521558
64225.8947250928,26117.5863960136,-708.576978353953,507.560212056143,143.8000917
65724.218447995,25835.7982750824,-528.096466223789,494.469113069536,144.1581657
41322.8082561337,17471.2264429096,3213.60554998068,-316.522710294373,144.5265724
42810.0516177026,18367.3687442747,3022.36236487476,-257.68239906399,144.9054997
44793.8976817649,19037.4549178025,2778.0893446609,-234.179253769293,145.2951287
48192.1320106399,19720.9580429449,2372.2605735158,-214.778712739601,145.6956336
53218.3912632623,20947.2642914661,1992.36258303225,-128.44443925903,146.1071812
54918.840874405,21563.7834643895,1781.90621344136,-76.1838280465045,146.5299311
59154.0546065083,22573.751934357,1477.63759571388,28.9441913832863,146.9640355
62331.9619249932,23848.9026698317,1025.40055270999,119.080636127083,147.4096385
63606.5658543149,24095.0874364114,956.841810179494,114.960607384433,147.866877
63162.7486679851,23946.2454203667,1032.95373607044,100.70085180112,148.3358794
65514.3253834982,24463.9016166248,885.345180599338,151.182816431173,148.8167664
66322.3893289836,24612.5080288568,906.807868270768,189.812638824075,149.3096502
71094.6529154722,25846.4553904194,-279.019617986786,210.227413334811,149.8146348
72441.4175664953,26187.3035514795,350.752318918722,304.312460190729,150.3318158
76178.6167161806,27146.0830992932,44.8281289939158,391.605778434742,150.8612801
76746.4384679908,27573.0922107932,361.650983573598,403.052638605085,151.4031059
63984.535258784,25464.3159853627,3053.11738171511,1306.73301308064,151.9573629
90332.0674908635,30705.6893535842,-1141.06874996739,652.523328563218,152.5241115
90984.711237511,30757.0170067701,-974.353308054285,677.017870703953,153.1034034
83204.626194166,28772.5392337854,183.752142226567,486.992581576057,153.6952813
71384.9456677348,26708.6891990042,2718.67990384341,1235.36398928917,154.2997786
89500.4193863804,29138.7873915353,-431.572894362875,469.13226668129,154.9169196
93864.3807609717,30261.324325537,-857.548705603663,546.938393914169,155.5467195
97772.8524847968,30989.8496311783,-1621.34769538999,549.981521806316,156.1891839
75523.0585738307,24017.1403816765,1554.31074951599,5.95797166553559,156.8443093
58824.0485430126,19127.115392894,3278.91532321042,-506.833606802672,157.5120827
42349.9926053723,17392.1522440813,6377.22885235156,1297.10201811028,158.1924817
